2016-06-14 09:58:41 - HTTPError 404 -  - allineamenti/index
2016-06-14 11:06:34 - HTTPError 404 -  - allineamenti/index
2016-06-14 11:06:35 - HTTPError 404 -  - allineamenti/index
2016-06-14 11:06:36 - HTTPError 404 -  - allineamenti/index
2016-06-14 11:07:33 - HTTPError 404 -  - panoramica/index
2016-06-14 11:07:34 - HTTPError 404 -  - panoramica/index
2016-06-14 11:07:34 - HTTPError 404 -  - panoramica/index
2016-06-14 11:07:35 - HTTPError 404 -  - panoramica/index
2016-06-14 11:07:35 - HTTPError 404 -  - panoramica/index
2016-06-14 11:07:35 - HTTPError 404 -  - panoramica/index
2016-06-14 11:07:36 - HTTPError 404 -  - panoramica/index
2016-06-14 11:07:36 - HTTPError 404 -  - panoramica/index
2016-06-14 11:07:36 - HTTPError 404 -  - panoramica/index
2016-06-14 11:09:46 - HTTPError 404 -  - dist/images
2016-06-14 11:09:47 - HTTPError 404 -  - dist/images
2016-06-14 11:10:37 - HTTPError 404 -  - dist/images
2016-06-14 11:10:46 - HTTPError 404 -  - dist/images
2016-06-14 11:10:55 - HTTPError 404 -  - dist/images
2016-06-14 11:11:22 - HTTPError 404 -  - dist/images
2017-04-18 08:01:45 - HTTPError 404 - siena - dist/images
2017-04-18 08:19:39 - HTTPError 404 -  - dist/images
2017-04-18 09:32:09 - HTTPError 404 -  - dist/images
2017-04-18 09:32:26 - HTTPError 404 - agolinelli - dist/images
2017-04-18 09:43:10 - HTTPError 404 -  - dist/images
2017-04-18 10:07:56 - HTTPError 404 -  - dist/images
2017-04-18 11:16:02 - HTTPError 404 -  - dist/images
2017-04-18 11:16:10 - HTTPError 404 - gandolfi - dist/images
2017-04-18 13:55:29 - HTTPError 404 -  - dist/images
2017-04-18 15:28:57 - HTTPError 404 -  - dist/images
2017-04-18 15:39:12 - HTTPError 404 -  - dist/images
2017-04-19 12:32:11 - HTTPError 404 -  - dist/images
2017-04-19 13:13:26 - HTTPError 404 -  - dist/images
2017-04-20 09:15:46 - HTTPError 404 -  - dist/images
2017-04-20 09:16:50 - HTTPError 404 -  - dist/images
2017-04-20 14:25:34 - HTTPError 404 -  - dist/images
2017-04-20 14:25:45 - HTTPError 404 -  - dist/images
2017-04-20 14:39:52 - HTTPError 404 -  - dist/images
2017-04-21 08:51:32 - HTTPError 404 -  - dist/images
2017-04-24 09:11:52 - HTTPError 404 -  - dist/images
2017-04-24 10:19:20 - HTTPError 404 -  - dist/images
2017-04-24 14:11:27 - HTTPError 404 -  - dist/images
2017-04-24 16:58:40 - HTTPError 404 -  - dist/images
2017-04-26 08:05:08 - HTTPError 404 -  - dist/images
2017-04-26 08:29:49 - HTTPError 404 -  - dist/images
2017-04-26 09:55:27 - HTTPError 404 -  - dist/images
2017-04-26 07:55:33 - Errore U03 -  - Username o Password non validi
2017-04-26 09:57:32 - HTTPError 404 -  - dist/images
2017-04-26 11:07:13 - HTTPError 404 -  - dist/images
2017-04-26 15:10:08 - HTTPError 404 -  - dist/images
2017-04-27 08:25:33 - HTTPError 404 -  - dist/images
2017-04-27 14:51:34 - HTTPError 404 -  - dist/images
2017-04-27 15:40:15 - HTTPError 404 -  - dist/images
2017-04-27 16:53:49 - HTTPError 404 -  - dist/images
2017-04-27 17:20:44 - HTTPError 404 - leoni - dist/images
2017-04-28 08:51:48 - HTTPError 404 -  - dist/images
2017-04-28 15:35:07 - HTTPError 404 -  - dist/images
2017-04-28 20:45:57 - HTTPError 404 -  - dist/images
2017-05-01 12:25:58 - HTTPError 404 -  - dist/images
2017-05-01 22:30:35 - HTTPError 404 -  - dist/images
2017-05-02 08:17:57 - HTTPError 404 -  - dist/images
2017-05-02 09:14:08 - HTTPError 404 -  - dist/images
2017-05-02 09:24:55 - HTTPError 404 -  - dist/images
2017-05-03 08:42:57 - HTTPError 404 -  - dist/images
2017-05-03 11:27:57 - HTTPError 404 -  - dist/images
2017-05-04 08:44:11 - HTTPError 404 -  - dist/images
2017-05-04 11:46:32 - HTTPError 404 -  - dist/images
2017-05-04 11:46:45 - HTTPError 404 - cristina - dist/images
2017-05-04 15:24:12 - HTTPError 404 -  - dist/images
2017-05-04 15:24:20 - HTTPError 404 - lgalavotti - dist/images
2017-05-04 16:05:57 - HTTPError 404 -  - dist/images
2017-05-04 16:10:35 - HTTPError 404 -  - dist/images
2017-05-04 14:10:41 - Errore U03 -  - Username o Password non validi
2017-05-04 14:10:45 - Errore U03 -  - Username o Password non validi
2017-05-04 22:39:56 - HTTPError 404 -  - dist/images
2017-05-05 08:53:24 - HTTPError 404 -  - dist/images
2017-05-05 14:25:55 - HTTPError 404 -  - dist/images
2017-05-05 12:26:09 - Errore U03 -  - Username o Password non validi
2017-05-05 12:26:26 - Errore U03 -  - Username o Password non validi
2017-05-05 17:21:31 - HTTPError 404 -  - dist/images
2017-05-08 08:01:17 - HTTPError 404 -  - dist/images
2017-05-08 08:04:31 - HTTPError 404 -  - dist/images
2017-05-08 09:13:27 - HTTPError 404 -  - dist/images
2017-05-08 10:20:18 - HTTPError 404 -  - dist/images
2017-05-09 10:05:05 - HTTPError 404 -  - dist/images
2017-05-09 11:23:14 - HTTPError 404 -  - dist/images
2017-05-09 11:57:33 - HTTPError 404 -  - dist/images
2017-05-09 14:44:59 - HTTPError 404 -  - dist/images
2017-05-09 14:45:06 - HTTPError 404 - gandolfi - dist/images
2017-05-09 16:48:10 - HTTPError 404 -  - dist/images
2017-05-10 08:13:29 - HTTPError 404 -  - dist/images
2017-05-10 08:43:48 - HTTPError 404 -  - dist/images
2017-05-10 09:21:28 - HTTPError 404 -  - dist/images
2017-05-10 09:21:42 - HTTPError 404 - oliva - dist/images
2017-05-10 11:53:49 - HTTPError 404 -  - dist/images
2017-05-11 08:42:20 - HTTPError 404 -  - dist/images
2017-05-11 06:42:26 - Errore U03 -  - Username o Password non validi
2017-05-11 08:53:57 - HTTPError 404 -  - dist/images
2017-05-11 08:57:03 - HTTPError 404 -  - dist/images
2017-05-11 12:01:34 - HTTPError 404 -  - dist/images
2017-05-11 16:34:48 - HTTPError 404 -  - dist/images
2017-05-11 17:10:10 - HTTPError 404 -  - dist/images
2017-05-12 08:25:24 - HTTPError 404 -  - dist/images
2017-05-12 08:34:42 - HTTPError 404 -  - dist/images
2017-05-12 10:51:48 - HTTPError 404 -  - dist/images
2017-05-12 10:57:22 - HTTPError 404 -  - dist/images
2017-05-12 10:57:23 - HTTPError 404 -  - dist/images
2017-05-12 14:53:49 - HTTPError 404 -  - dist/images
2017-05-15 08:04:14 - HTTPError 404 -  - dist/images
2017-05-15 08:14:08 - HTTPError 404 -  - dist/images
2017-05-15 09:16:05 - HTTPError 404 -  - dist/images
2017-05-15 10:21:17 - HTTPError 404 -  - dist/images
2017-05-15 14:26:08 - HTTPError 404 -  - dist/images
2017-05-17 09:59:25 - HTTPError 404 -  - dist/images
2017-05-17 07:59:37 - Errore U03 -  - Username o Password non validi
2017-05-17 07:59:42 - Errore U03 -  - Username o Password non validi
2017-05-17 07:59:44 - Errore U03 -  - Username o Password non validi
2017-05-17 10:09:23 - HTTPError 404 -  - dist/images
2017-05-17 10:50:13 - HTTPError 404 -  - dist/images
2017-05-17 10:54:42 - HTTPError 404 -  - dist/images
2017-05-17 10:55:49 - HTTPError 404 -  - dist/images
2017-05-17 10:55:57 - HTTPError 404 - gandolfi - dist/images
2017-05-17 10:57:54 - HTTPError 404 -  - dist/images
2017-05-17 11:12:49 - HTTPError 404 -  - dist/images
2017-05-17 11:18:34 - HTTPError 404 -  - dist/images
2017-05-17 18:18:55 - HTTPError 404 -  - dist/images
2017-05-18 08:12:32 - HTTPError 404 -  - dist/images
2017-05-18 08:27:03 - HTTPError 404 -  - dist/images
2017-05-18 08:30:49 - HTTPError 404 -  - dist/images
2017-05-18 08:36:06 - HTTPError 404 -  - dist/images
2017-05-18 10:45:33 - HTTPError 404 -  - dist/images
2017-05-18 08:45:38 - Errore U03 -  - Username o Password non validi
2017-05-18 10:45:41 - HTTPError 404 - lgalavotti - dist/images
2017-05-18 22:57:53 - HTTPError 404 -  - dist/images
2017-05-19 08:21:11 - HTTPError 404 -  - dist/images
2017-05-19 08:44:58 - HTTPError 404 -  - dist/images
2017-05-19 09:26:28 - HTTPError 404 -  - dist/images
2017-05-19 12:13:38 - HTTPError 404 -  - dist/images
2017-05-19 17:13:56 - HTTPError 404 -  - dist/images
2017-05-19 17:20:39 - HTTPError 404 -  - dist/images
2017-05-19 18:34:21 - HTTPError 404 -  - dist/images
2017-05-22 08:09:08 - HTTPError 404 -  - dist/images
2017-05-22 08:47:24 - HTTPError 404 -  - dist/images
2017-05-22 17:48:42 - HTTPError 404 -  - dist/images
2017-05-23 08:44:29 - HTTPError 404 -  - dist/images
2017-05-23 10:40:22 - HTTPError 404 -  - dist/images
2017-05-23 10:44:37 - HTTPError 404 -  - dist/images
2017-05-23 10:44:47 - HTTPError 404 - depasquale - dist/images
2017-05-23 10:45:35 - HTTPError 404 -  - dist/images
2017-05-23 17:38:50 - HTTPError 404 -  - dist/images
2017-05-24 08:58:19 - HTTPError 404 -  - dist/images
2017-05-24 06:58:35 - Errore U03 -  - Username o Password non validi
2017-05-24 06:58:39 - Errore U03 -  - Username o Password non validi
2017-05-24 09:00:07 - HTTPError 404 -  - dist/images
2017-05-24 09:03:54 - HTTPError 404 -  - dist/images
2017-05-24 10:21:14 - HTTPError 404 -  - dist/images
2017-05-24 12:55:00 - HTTPError 404 -  - dist/images
2017-05-25 08:32:37 - HTTPError 404 -  - dist/images
2017-05-25 09:33:14 - HTTPError 404 -  - dist/images
2017-05-25 16:42:34 - HTTPError 404 -  - dist/images
2017-05-25 16:42:43 - HTTPError 404 - agolinelli - dist/images
2017-05-26 08:27:20 - HTTPError 404 -  - dist/images
2017-05-26 09:43:06 - HTTPError 404 -  - dist/images
2017-05-26 10:19:16 - HTTPError 404 -  - dist/images
2017-05-26 10:27:31 - HTTPError 404 -  - dist/images
2017-05-26 08:27:36 - Errore U03 -  - Username o Password non validi
2017-05-26 10:30:24 - HTTPError 404 -  - dist/images
2017-05-26 10:34:11 - HTTPError 404 -  - dist/images
2017-05-26 17:32:43 - HTTPError 404 -  - dist/images
2017-05-26 15:32:49 - Errore U03 -  - Username o Password non validi
2017-05-29 08:36:27 - HTTPError 404 -  - dist/images
2017-05-29 06:36:31 - Errore U03 -  - Username o Password non validi
2017-05-29 08:52:49 - HTTPError 404 -  - dist/images
2017-05-29 11:20:02 - HTTPError 404 -  - dist/images
2017-05-29 09:20:18 - Errore U03 -  - Username o Password non validi
2017-05-29 09:20:25 - Errore U03 -  - Username o Password non validi
2017-05-29 14:27:38 - HTTPError 404 -  - dist/images
2017-05-29 14:27:50 - HTTPError 404 - gandolfi - dist/images
2017-05-29 14:47:55 - HTTPError 404 -  - dist/images
2017-05-29 15:06:40 - HTTPError 404 -  - dist/images
2017-05-29 16:26:19 - HTTPError 404 -  - dist/images
2017-05-29 14:29:37 - Errore U03 -  - Username o Password non validi
2017-05-29 16:45:58 - HTTPError 404 -  - dist/images
2017-05-29 14:46:08 - Errore U03 -  - Username o Password non validi
2017-05-29 16:58:18 - HTTPError 404 -  - dist/images
2017-05-30 05:57:43 - Errore U03 -  - Username o Password non validi
2017-05-30 08:37:12 - HTTPError 404 -  - dist/images
2017-05-30 08:39:22 - HTTPError 404 - gandolfi - dist/images
2017-05-30 08:47:58 - HTTPError 404 -  - dist/images
2017-05-30 09:25:11 - HTTPError 404 -  - dist/images
2017-05-30 07:25:19 - Errore U03 -  - Username o Password non validi
2017-05-31 08:15:18 - HTTPError 404 -  - dist/images
2017-05-31 08:38:49 - HTTPError 404 -  - dist/images
2017-05-31 08:43:21 - HTTPError 404 -  - dist/images
2017-05-31 08:43:34 - HTTPError 404 - gandolfi - dist/images
2017-05-31 11:31:53 - HTTPError 404 -  - dist/images
2017-05-31 11:32:59 - HTTPError 404 -  - dist/images
2017-05-31 11:39:32 - HTTPError 404 -  - dist/images
2017-05-31 11:40:07 - HTTPError 404 -  - dist/images
2017-05-31 09:40:28 - Errore U03 -  - Username o Password non validi
2017-05-31 09:40:33 - Errore U03 -  - Username o Password non validi
2017-05-31 09:40:55 - Errore U03 -  - Username o Password non validi
2017-05-31 09:41:02 - Errore U03 -  - Username o Password non validi
2017-05-31 09:41:02 - Errore U03 -  - Username o Password non validi
2017-05-31 09:41:09 - Errore U03 -  - Username o Password non validi
2017-05-31 09:41:18 - Errore U03 -  - Username o Password non validi
2017-05-31 09:41:29 - Errore U03 -  - Username o Password non validi
2017-05-31 09:42:17 - Errore U03 -  - Username o Password non validi
2017-05-31 09:42:57 - Errore U03 -  - Username o Password non validi
2017-05-31 09:43:00 - Errore U03 -  - Username o Password non validi
2017-06-01 08:24:11 - HTTPError 404 -  - dist/images
2017-06-01 09:11:58 - HTTPError 404 -  - dist/images
2017-06-01 09:12:03 - HTTPError 404 -  - dist/images
2017-06-01 11:52:02 - HTTPError 404 -  - dist/images
2017-06-01 12:07:25 - HTTPError 404 -  - dist/images
2017-06-01 12:07:32 - HTTPError 404 - agolinelli - dist/images
2017-06-01 17:42:26 - HTTPError 404 -  - dist/images
2017-06-01 17:58:33 - HTTPError 404 -  - dist/images
2017-06-01 18:04:35 - HTTPError 404 -  - dist/images
2017-06-05 08:00:52 - HTTPError 404 -  - dist/images
2017-06-05 08:42:48 - HTTPError 404 -  - dist/images
2017-06-05 09:49:41 - HTTPError 404 -  - dist/images
2017-06-05 09:49:49 - HTTPError 404 - cristina - dist/images
2017-06-05 10:11:45 - HTTPError 404 -  - dist/images
2017-06-05 15:01:13 - HTTPError 404 -  - dist/images
2017-06-05 15:01:19 - HTTPError 404 - gandolfi - dist/images
2017-06-06 08:13:39 - HTTPError 404 -  - dist/images
2017-06-06 08:39:15 - HTTPError 404 -  - dist/images
2017-06-06 08:39:10 - Errore U02 -  - CSRF Attack - Sessione scaduta, aggiorna la pagina
2017-06-06 08:39:12 - Errore U02 -  - CSRF Attack - Sessione scaduta, aggiorna la pagina
2017-06-06 08:39:13 - Errore U02 -  - CSRF Attack - Sessione scaduta, aggiorna la pagina
2017-06-06 11:37:01 - HTTPError 404 -  - dist/images
2017-06-06 14:14:09 - HTTPError 404 -  - dist/images
2017-06-06 22:19:27 - HTTPError 404 -  - dist/images
2017-06-06 21:07:05 - Errore U05 - sala - Si sono verificati i seguenti errori: <pre>Array
(
    [0] => Array
        (
            [error_str] => Cannot add or update a child row: a foreign key constraint fails (`allineamenti`.`blocchi`, CONSTRAINT `blocchi_ibfk_1` FOREIGN KEY (`nome_db`) REFERENCES `db_allineabili` (`nome_db`) ON DELETE CASCADE ON UPDATE CASCADE)
            [query] => INSERT INTO blocchi(nome_db,richiedente,usernameRichiedente,inizio_blocco,fine_blocco,motivo)
		VALUES( '',
				'Elena Sala',
				'sala',
				'2017-06-06',
				'2017-07-05',
				'Test migrazione Oracle 12c'
		)
        )

)
</pre>
2017-06-07 08:16:19 - HTTPError 404 -  - dist/images
2017-06-07 10:12:56 - HTTPError 404 -  - dist/images
2017-06-07 10:18:26 - HTTPError 404 -  - dist/images
2017-06-07 10:20:44 - HTTPError 404 -  - dist/images
2017-06-07 10:51:47 - HTTPError 404 -  - dist/images
2017-06-07 13:36:08 - HTTPError 404 -  - dist/images
2017-06-08 08:29:07 - HTTPError 404 -  - dist/images
2017-06-08 09:15:14 - HTTPError 404 -  - dist/images
2017-06-08 09:19:38 - HTTPError 404 -  - dist/images
2017-06-08 09:45:34 - HTTPError 404 -  - dist/images
2017-06-09 08:40:05 - HTTPError 404 -  - dist/images
2017-06-09 13:10:42 - Errore U03 -  - Username o Password non validi
2017-06-09 16:23:32 - HTTPError 404 -  - dist/images
2017-06-12 08:16:36 - HTTPError 404 -  - dist/images
2017-06-12 09:40:27 - HTTPError 404 -  - dist/images
2017-06-12 09:40:38 - HTTPError 404 - gandolfi - dist/images
2017-06-12 11:53:32 - HTTPError 404 -  - dist/images
2017-06-13 08:35:48 - HTTPError 404 -  - dist/images
2017-06-13 08:49:32 - HTTPError 404 -  - dist/images
2017-06-13 10:47:33 - HTTPError 404 -  - dist/images
2017-06-14 08:34:31 - HTTPError 404 -  - dist/images
2017-06-14 09:05:28 - HTTPError 404 -  - dist/images
2017-06-14 13:32:33 - HTTPError 404 -  - dist/images
2017-06-14 14:22:30 - HTTPError 404 -  - dist/images
2017-06-15 08:14:05 - HTTPError 404 -  - dist/images
2017-06-15 08:36:02 - HTTPError 404 -  - dist/images
2017-06-15 08:36:31 - HTTPError 404 - gandolfi - dist/images
2017-06-15 08:48:28 - HTTPError 404 -  - dist/images
2017-06-15 09:50:57 - HTTPError 404 -  - dist/images
2017-06-15 09:52:02 - HTTPError 404 -  - dist/images
2017-06-15 10:07:43 - HTTPError 404 -  - dist/images
2017-06-15 10:12:47 - HTTPError 404 -  - dist/images
2017-06-15 10:35:48 - HTTPError 404 -  - dist/images
2017-06-15 17:16:19 - HTTPError 404 -  - dist/images
2017-06-16 08:32:07 - HTTPError 404 -  - dist/images
2017-06-16 08:32:34 - HTTPError 404 - gandolfi - dist/images
2017-06-16 08:48:59 - HTTPError 404 -  - dist/images
2017-06-16 08:52:37 - HTTPError 404 -  - dist/images
2017-06-16 08:53:18 - HTTPError 404 -  - dist/images
2017-06-16 08:55:50 - HTTPError 404 -  - dist/images
2017-06-16 09:01:10 - HTTPError 404 -  - dist/images
2017-06-16 10:53:16 - HTTPError 404 -  - dist/images
2017-06-16 14:40:10 - HTTPError 404 -  - dist/images
2017-06-16 15:43:51 - HTTPError 404 -  - dist/images
2017-06-17 08:10:00 - HTTPError 404 -  - dist/images
2017-06-17 15:56:29 - HTTPError 404 -  - dist/images
2017-06-19 08:13:10 - HTTPError 404 -  - dist/images
2017-06-19 09:40:23 - HTTPError 404 -  - dist/images
2017-06-19 10:49:57 - HTTPError 404 -  - dist/images
2017-06-19 14:27:47 - HTTPError 404 -  - dist/images
2017-06-19 12:29:19 - Errore U03 -  - Username o Password non validi
2017-06-19 15:49:09 - HTTPError 404 -  - dist/images
2017-06-20 08:19:12 - HTTPError 404 -  - dist/images
2017-06-20 15:24:53 - HTTPError 404 -  - dist/images
2017-06-20 15:25:12 - HTTPError 404 - gandolfi - dist/images
2017-06-20 16:05:32 - HTTPError 404 -  - dist/images
2017-06-20 21:41:58 - HTTPError 404 -  - dist/images
2017-06-20 21:42:10 - HTTPError 404 - zavatti - dist/images
2017-06-21 08:17:40 - HTTPError 404 -  - dist/images
2017-06-21 08:19:16 - HTTPError 404 -  - dist/images
2017-06-21 08:19:57 - HTTPError 404 - gandolfi - dist/images
2017-06-21 08:43:03 - HTTPError 404 -  - dist/images
2017-06-21 09:13:50 - HTTPError 404 -  - dist/images
2017-06-22 08:45:17 - HTTPError 404 -  - dist/images
2017-06-22 08:46:56 - HTTPError 404 -  - dist/images
2017-06-22 09:22:02 - HTTPError 404 -  - dist/images
2017-06-22 07:29:36 - Errore R03 - leoni - A quest'ora &egrave; schedulato un altro allineamento. Per favore anticipare o posticipare la richiesta.
2017-06-22 09:29:41 - HTTPError 404 -  - dist/images
2017-06-22 07:29:46 - Errore R03 - leoni - A quest'ora &egrave; schedulato un altro allineamento. Per favore anticipare o posticipare la richiesta
2017-06-22 07:30:03 - Errore R04 - leoni - A quest'ora &egrave; schedulato un altro allineamento. Per favore anticipare o posticipare la richiesta
2017-06-22 07:30:11 - Errore R04 - leoni - A quest'ora &egrave; schedulato un altro allineamento. Per favore anticipare o posticipare la richiesta
2017-06-22 07:30:16 - Errore R04 - leoni - A quest'ora &egrave; schedulato un altro allineamento. Per favore anticipare o posticipare la richiesta
2017-06-22 07:31:28 - Errore R05 - leoni - Si sono verificati i seguenti errori: <pre>Array
(
    [0] => Array
        (
            [error_str] => You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '10:30:00),INTERVAL 1 HOUR) AND dataora<DATE_ADD(2017-06-22 10:30:00,INTERVAL 1 H' at line 1
            [query] => SELECT COUNT(*) FROM richieste WHERE dataora>DATE_SUB(2017-06-22 10:30:00),INTERVAL 1 HOUR) AND dataora<DATE_ADD(2017-06-22 10:30:00,INTERVAL 1 HOUR)
        )

)
</pre>
2017-06-22 07:31:43 - Errore R05 - leoni - Si sono verificati i seguenti errori: <pre>Array
(
    [0] => Array
        (
            [error_str] => You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '),INTERVAL 1 HOUR) AND dataora<DATE_ADD('2017-06-22 10:30:00',INTERVAL 1 HOUR)' at line 1
            [query] => SELECT COUNT(*) FROM richieste WHERE dataora>DATE_SUB('2017-06-22 10:30:00'),INTERVAL 1 HOUR) AND dataora<DATE_ADD('2017-06-22 10:30:00',INTERVAL 1 HOUR)
        )

)
</pre>
2017-06-22 07:32:09 - Errore R04 - leoni - A quest'ora &egrave; schedulato un altro allineamento. Per favore anticipare o posticipare la richiesta
2017-06-22 07:33:22 - Errore R04 - leoni - A quest'ora &egrave; schedulato un altro allineamento. Per favore anticipare o posticipare la richiesta
2017-06-22 07:33:57 - Errore R04 - leoni - SELECT COUNT(*) FROM richieste WHERE dataora>DATE_SUB('2017-06-22 11:00:00',INTERVAL 1 HOUR) AND dataora<DATE_ADD('2017-06-22 11:00:00',INTERVAL 1 HOUR)
2017-06-22 07:34:39 - Errore R04 - leoni - SELECT COUNT(*) FROM richieste WHERE dataora>DATE_SUB('2017-06-22 10:00:00',INTERVAL 1 HOUR) AND dataora<DATE_ADD('2017-06-22 10:00:00',INTERVAL 1 HOUR)
2017-06-22 07:35:28 - Errore R04 - leoni - SELECT COUNT(*) FROM richieste WHERE dataora>DATE_SUB('2017-06-22 10:00:00',INTERVAL 1 HOUR) AND dataora<DATE_ADD('2017-06-22 10:00:00',INTERVAL 1 HOUR)
2017-06-22 07:35:37 - Errore R04 - leoni - A quest'ora &egrave; schedulato un altro allineamento. Per favore anticipare o posticipare la richiesta
2017-06-22 07:35:45 - Errore R04 - leoni - A quest'ora &egrave; schedulato un altro allineamento. Per favore anticipare o posticipare la richiesta
2017-06-22 09:55:50 - HTTPError 404 -  - dist/images
2017-06-22 07:56:12 - Errore U03 -  - Username o Password non validi
2017-06-22 07:56:25 - Errore U03 -  - Username o Password non validi
2017-06-22 07:56:29 - Errore U03 -  - Username o Password non validi
2017-06-22 07:56:30 - Errore U03 -  - Username o Password non validi
2017-06-22 08:20:19 - Errore R05 - leoni - DB bloccato in questa data
2017-06-22 13:01:24 - Errore U03 -  - Username o Password non validi
2017-06-22 15:26:02 - HTTPError 404 -  - dist/images
2017-06-22 15:49:51 - HTTPError 404 -  - dist/images
2017-06-23 11:15:18 - HTTPError 404 -  - dist/images
2017-06-23 11:22:01 - HTTPError 404 -  - dist/images
2017-06-23 13:50:54 - HTTPError 404 -  - dist/images
2017-06-23 14:42:03 - HTTPError 404 -  - dist/images
2017-06-23 14:42:12 - HTTPError 404 - gandolfi - dist/images
2017-06-23 16:39:28 - HTTPError 404 -  - dist/images
2017-06-23 17:12:55 - HTTPError 404 -  - dist/images
2017-06-24 09:44:43 - HTTPError 404 -  - dist/images
2017-06-25 10:51:00 - HTTPError 404 -  - dist/images
2017-06-25 10:51:15 - HTTPError 404 -  - dist/images
2017-06-25 10:53:41 - HTTPError 404 -  - dist/images
2017-06-25 13:59:34 - HTTPError 404 -  - dist/images
2017-06-26 07:56:56 - HTTPError 404 -  - dist/images
2017-06-26 08:55:41 - HTTPError 404 -  - dist/images
2017-06-26 09:03:37 - HTTPError 404 -  - dist/images
2017-06-26 09:03:44 - HTTPError 404 - cristina - dist/images
2017-06-26 09:15:19 - HTTPError 404 -  - dist/images
2017-06-26 09:32:11 - HTTPError 404 -  - dist/images
2017-06-26 10:35:04 - HTTPError 404 -  - dist/images
2017-06-26 18:00:27 - HTTPError 404 -  - dist/images
2017-06-26 18:28:04 - HTTPError 404 -  - dist/images
2017-06-27 09:47:08 - HTTPError 404 -  - dist/images
2017-06-27 10:27:57 - HTTPError 404 -  - dist/images
2017-06-27 11:47:21 - HTTPError 404 -  - dist/images
2017-06-27 11:55:19 - HTTPError 404 -  - dist/images
2017-06-27 14:20:01 - HTTPError 404 -  - dist/images
2017-06-27 14:20:15 - HTTPError 404 - gandolfi - dist/images
2017-06-27 17:45:42 - HTTPError 404 -  - dist/images
2017-06-27 18:34:08 - HTTPError 404 -  - dist/images
2017-06-28 08:57:55 - HTTPError 404 -  - dist/images
2017-06-28 06:58:49 - Errore U03 -  - Username o Password non validi
2017-06-28 06:58:57 - Errore U03 -  - Username o Password non validi
2017-06-28 06:59:06 - Errore U03 -  - Username o Password non validi
2017-06-28 09:21:27 - HTTPError 404 -  - dist/images
2017-06-28 10:35:14 - HTTPError 404 -  - dist/images
2017-06-28 18:04:39 - HTTPError 404 -  - dist/images
2017-06-28 16:04:48 - Errore U03 -  - Username o Password non validi
2017-06-28 16:04:50 - Errore U03 -  - Username o Password non validi
2017-06-29 08:21:04 - HTTPError 404 -  - dist/images
2017-06-29 07:46:08 - Errore U03 -  - Username o Password non validi
2017-06-29 07:49:30 - Errore U03 -  - Username o Password non validi
2017-06-30 08:40:05 - HTTPError 404 -  - dist/images
2017-06-30 08:40:16 - HTTPError 404 - gandolfi - dist/images
2017-06-30 11:42:08 - HTTPError 404 -  - dist/images
2017-06-30 14:59:27 - HTTPError 404 -  - dist/images
2017-06-30 17:03:34 - HTTPError 404 -  - dist/images
2017-07-01 07:59:01 - HTTPError 404 -  - dist/images
2017-07-01 08:48:34 - HTTPError 404 -  - dist/images
2017-07-03 08:46:18 - HTTPError 404 -  - dist/images
2017-07-03 09:01:43 - HTTPError 404 -  - dist/images
2017-07-03 09:18:41 - HTTPError 404 -  - dist/images
2017-07-03 09:19:46 - HTTPError 404 -  - dist/images
2017-07-03 09:19:50 - HTTPError 404 -  - dist/images
2017-07-03 10:51:14 - HTTPError 404 -  - dist/images
2017-07-03 11:23:50 - HTTPError 404 -  - dist/images
2017-07-03 11:58:48 - HTTPError 404 -  - dist/images
2017-07-03 14:46:10 - HTTPError 404 -  - dist/images
2017-07-03 14:46:16 - HTTPError 404 - magri - dist/images
2017-07-03 14:48:17 - HTTPError 404 -  - dist/images
2017-07-03 16:22:08 - HTTPError 404 -  - dist/images
2017-07-03 16:56:23 - HTTPError 404 -  - dist/images
2017-07-04 08:19:06 - HTTPError 404 -  - dist/images
2017-07-04 08:26:44 - HTTPError 404 -  - dist/images
2017-07-04 08:49:04 - HTTPError 404 -  - dist/images
2017-07-04 08:50:06 - HTTPError 404 - gandolfi - dist/images
2017-07-04 14:28:58 - HTTPError 404 -  - dist/images
2017-07-05 08:18:41 - HTTPError 404 -  - dist/images
2017-07-05 14:39:42 - HTTPError 404 -  - dist/images
2017-07-05 14:50:36 - HTTPError 404 -  - dist/images
2017-07-05 17:16:01 - HTTPError 404 -  - dist/images
2017-07-06 08:17:33 - HTTPError 404 -  - dist/images
2017-07-06 08:27:44 - HTTPError 404 -  - dist/images
2017-07-06 08:27:53 - HTTPError 404 - gandolfi - dist/images
2017-07-06 08:40:02 - HTTPError 404 -  - dist/images
2017-07-06 09:31:21 - HTTPError 404 -  - dist/images
2017-07-06 07:31:45 - Errore U03 -  - Username o Password non validi
2017-07-06 09:43:15 - HTTPError 404 -  - dist/images
2017-07-06 07:43:22 - Errore U03 -  - Username o Password non validi
2017-07-06 09:43:26 - HTTPError 404 - lgalavotti - dist/images
2017-07-06 07:44:06 - Errore U03 -  - Username o Password non validi
2017-07-06 10:00:00 - HTTPError 404 -  - dist/images
2017-07-06 10:17:09 - HTTPError 404 -  - dist/images
2017-07-06 10:21:44 - HTTPError 404 -  - dist/images
2017-07-06 11:44:36 - HTTPError 404 -  - dist/images
